customer_id,customer_age,customer_region,customer_tenure_months,order_id,order_value,items_quantity,discount_value,payment_installments,delivery_time_days,delivery_delay_days,freight_value,delivery_attempts,customer_service_contacts,resolution_time_days,nps_score,repeat_purchase_30d,complaints_count,csat_internal_score,classificacao_nps,eh_detrator,teve_atraso,teve_reclamacao,contatou_sac,severidade_problemas,desconto_pct
178,31,Nordeste,62,50178,179.36,3,5.58,10,5,0,11.8,1,0,2,8.8,1,0,9.4,Neutro,0,0,0,0,0,0.031110615521855484
179,62,Norte,106,50179,258.11,3,39.98,9,3,2,49.29,2,2,1,7.3,0,4,4.6,Neutro,0,1,1,1,3,0.15489519972104915
180,19,Norte,92,50180,923.27,2,13.42,3,4,2,58.04,1,4,6,0.0,0,6,0.9,Detrator,1,1,1,1,3,0.014535293034540276
181,59,Centro-Oeste,26,50181,245.56,6,21.38,6,5,2,36.76,3,2,9,4.3,0,4,0.6,Detrator,1,1,1,1,3,0.08706629744258022
182,32,Nordeste,29,50182,715.62,5,13.69,5,6,3,27.87,3,1,8,2.3,0,3,1.2,Detrator,1,1,1,1,3,0.01913026466560465
183,41,Sudeste,104,50183,24.0,6,85.49,10,5,2,29.58,3,0,9,4.0,0,4,1.4,Detrator,1,1,1,0,2,3.5620833333333333
184,51,Sul,40,50184,304.38,1,14.74,6,12,4,9.06,2,1,1,2.5,0,5,4.1,Detrator,1,1,1,1,3,0.048426309218739735
185,21,Nordeste,51,50185,1317.9,3,71.03,5,3,5,57.79,1,1,2,3.9,0,4,2.6,Detrator,1,1,1,1,3,0.053896350254192274
186,35,Centro-Oeste,92,50186,211.04,1,30.35,8,3,1,25.04,3,3,8,0.2,0,5,1.2,Detrator,1,1,1,1,3,0.14381159969673996
187,42,Norte,64,50187,225.87,4,12.11,9,4,1,21.53,3,0,1,6.3,0,3,7.7,Detrator,1,1,1,0,2,0.05361491123212467
188,64,Centro-Oeste,75,50188,125.8,1,5.47,4,4,2,48.35,3,6,7,0.2,0,8,0.0,Detrator,1,1,1,1,3,0.043481717011128775
189,41,Sudeste,62,50189,596.03,6,11.82,3,8,3,30.86,1,1,3,5.0,0,4,3.0,Detrator,1,1,1,1,3,0.019831216549502543
190,23,Sudeste,24,50190,562.41,2,5.44,5,3,0,29.47,1,1,9,7.6,0,2,3.0,Neutro,0,0,1,1,2,0.009672658736508953
191,51,Norte,112,50191,169.79,2,6.01,10,4,2,18.33,2,2,7,4.0,0,5,1.9,Detrator,1,1,1,1,3,0.03539666647034572
192,68,Norte,53,50192,1250.18,3,2.74,2,14,5,61.85,1,2,4,0.5,0,4,0.2,Detrator,1,1,1,1,3,0.002191684397446768
193,55,Sudeste,70,50193,474.88,6,36.63,5,12,4,55.7,2,1,0,2.0,0,3,4.6,Detrator,1,1,1,1,3,0.07713527628032346
194,20,Sul,106,50194,594.58,2,33.9,11,2,3,15.49,2,2,7,4.1,0,4,1.5,Detrator,1,1,1,1,3,0.05701503582360657
195,36,Norte,35,50195,341.14,5,25.02,5,11,3,29.53,1,1,7,5.0,0,5,1.8,Detrator,1,1,1,1,3,0.07334232280002345
196,64,Nordeste,96,50196,841.75,6,73.2,4,13,2,20.65,2,1,0,3.6,0,4,6.2,Detrator,1,1,1,1,3,0.08696168696168696
197,63,Centro-Oeste,56,50197,243.47,2,38.99,7,13,2,45.27,1,1,5,2.4,0,4,2.5,Detrator,1,1,1,1,3,0.16014293342095537
198,53,Centro-Oeste,39,50198,604.77,2,44.27,2,10,0,21.04,2,2,6,8.5,1,3,4.4,Neutro,0,0,1,1,2,0.07320138234370092
199,36,Nordeste,25,50199,557.64,6,3.34,3,2,5,41.44,2,3,5,0.0,0,7,0.0,Detrator,1,1,1,1,3,0.005989527293594433
200,45,Norte,72,50200,104.57,1,20.19,1,5,2,28.68,3,0,0,5.3,0,2,7.3,Detrator,1,1,1,0,2,0.1930764081476523
201,64,Sul,66,50201,506.01,5,154.88,7,3,1,40.26,1,4,0,4.5,0,6,5.2,Detrator,1,1,1,1,3,0.3060809074919468
202,27,Sul,66,50202,228.14,3,7.99,11,5,3,17.94,3,2,3,3.2,0,4,2.7,Detrator,1,1,1,1,3,0.03502235469448584
203,35,Nordeste,93,50203,361.43,6,26.03,9,10,2,38.98,3,0,3,9.2,1,2,6.3,Promotor,0,1,1,0,2,0.0720194781838807
204,21,Sudeste,18,50204,90.99,1,16.18,9,9,3,45.33,3,1,5,5.5,0,4,2.9,Detrator,1,1,1,1,3,0.1778217386525992
205,29,Norte,59,50205,288.44,5,48.39,6,7,4,31.23,3,1,2,2.6,0,3,3.7,Detrator,1,1,1,1,3,0.16776452641797254
206,44,Norte,119,50206,317.4,6,28.2,6,11,1,38.22,1,1,0,6.9,0,3,8.1,Detrator,1,1,1,1,3,0.0888468809073724
207,46,Sudeste,116,50207,461.97,4,6.07,4,2,3,48.09,2,1,9,3.7,0,4,0.8,Detrator,1,1,1,1,3,0.01313938134510899
208,29,Sudeste,95,50208,325.34,3,21.69,1,5,3,10.26,1,3,6,2.2,0,7,0.0,Detrator,1,1,1,1,3,0.06666871580500401
209,28,Sudeste,41,50209,552.04,3,3.86,7,9,3,45.32,2,1,9,4.6,0,4,0.2,Detrator,1,1,1,1,3,0.006992246938627636
210,21,Centro-Oeste,42,50210,87.23,6,12.36,9,7,2,34.49,3,1,5,3.0,0,4,4.0,Detrator,1,1,1,1,3,0.14169437120256792
211,63,Nordeste,68,50211,80.5,1,1.34,7,10,1,18.04,2,1,9,6.0,0,2,1.8,Detrator,1,1,1,1,3,0.016645962732919257
212,41,Sul,106,50212,1983.81,5,48.5,2,13,1,25.48,3,1,10,6.5,0,4,1.2,Detrator,1,1,1,1,3,0.024447905797430197
213,43,Centro-Oeste,75,50213,869.54,4,21.59,8,2,3,57.59,3,0,11,2.8,0,2,0.4,Detrator,1,1,1,0,2,0.024829220047381376
214,45,Sul,105,50214,323.22,2,17.67,10,6,4,27.26,3,2,8,2.2,0,4,0.0,Detrator,1,1,1,1,3,0.054668646742157045
215,64,Norte,13,50215,105.79,3,6.31,2,7,3,32.38,2,3,7,0.8,0,5,0.1,Detrator,1,1,1,1,3,0.05964646942055014
216,21,Norte,51,50216,181.12,4,22.57,3,14,0,37.45,2,2,9,4.1,0,6,2.9,Detrator,1,0,1,1,2,0.12461351590106007
217,53,Norte,25,50217,504.75,4,27.33,11,7,2,32.18,2,4,10,0.0,0,9,0.0,Detrator,1,1,1,1,3,0.05414561664190193
218,32,Centro-Oeste,31,50218,208.36,4,15.1,5,4,0,45.32,2,1,10,6.4,0,1,1.8,Detrator,1,0,1,1,2,0.07247072374736033
219,39,Norte,2,50219,203.93,4,9.11,6,2,1,50.47,2,0,9,4.3,0,3,2.6,Detrator,1,1,1,0,2,0.044672191438238605
220,66,Sul,2,50220,554.46,5,21.54,1,7,1,41.21,1,2,3,8.1,1,4,5.3,Neutro,0,1,1,1,3,0.038848609457850874
221,41,Sul,78,50221,780.75,2,67.15,7,2,3,64.47,2,0,4,5.2,0,3,3.7,Detrator,1,1,1,0,2,0.08600704450848544
222,41,Sudeste,5,50222,853.88,1,35.43,2,7,1,31.06,2,3,4,8.1,1,7,2.4,Neutro,0,1,1,1,3,0.04149294982901579
223,54,Norte,75,50223,617.46,3,24.83,7,13,3,22.99,2,2,2,4.8,0,5,3.8,Detrator,1,1,1,1,3,0.040213131214977486
224,22,Sul,103,50224,264.51,2,9.21,7,9,0,55.29,1,3,5,6.3,0,3,4.9,Detrator,1,0,1,1,2,0.034819099466938876
225,23,Norte,79,50225,395.21,6,74.49,1,4,2,24.55,3,0,5,5.9,0,3,5.8,Detrator,1,1,1,0,2,0.18848207282204396
226,66,Nordeste,108,50226,479.82,1,7.02,5,12,0,15.18,2,2,10,8.4,1,3,2.0,Neutro,0,0,1,1,2,0.014630486432412155
227,27,Centro-Oeste,113,50227,894.62,6,36.6,8,11,4,38.24,1,1,0,5.4,0,4,4.6,Detrator,1,1,1,1,3,0.04091122487760167
228,20,Nordeste,95,50228,418.82,1,17.33,7,2,2,47.46,3,3,3,5.8,0,5,2.4,Detrator,1,1,1,1,3,0.041378157681104054
229,55,Sudeste,119,50229,913.63,3,16.42,1,8,2,28.01,1,2,9,3.4,0,7,1.5,Detrator,1,1,1,1,3,0.017972264483434214
230,51,Nordeste,32,50230,1522.94,3,24.33,9,13,2,40.8,1,2,5,3.6,0,5,1.3,Detrator,1,1,1,1,3,0.015975678621613455
231,23,Norte,76,50231,459.81,2,35.71,8,2,1,17.47,2,0,7,8.8,1,3,4.6,Neutro,0,1,1,0,2,0.07766251277701659
232,27,Sul,2,50232,487.38,2,5.31,2,2,1,44.65,2,2,0,6.4,0,3,7.4,Detrator,1,1,1,1,3,0.010894989535885755
233,33,Centro-Oeste,32,50233,404.07,2,2.57,1,5,4,61.21,2,1,2,5.0,0,5,4.8,Detrator,1,1,1,1,3,0.0063602841091890015
234,46,Sudeste,87,50234,232.25,2,72.81,9,13,0,60.63,2,2,0,9.6,1,5,7.3,Promotor,0,0,1,1,2,0.3134983853606028
235,20,Sudeste,115,50235,273.11,4,29.58,2,14,0,44.43,1,1,4,8.0,1,2,7.2,Neutro,0,0,1,1,2,0.10830800776244003
236,28,Centro-Oeste,85,50236,1137.22,1,79.88,11,3,0,24.07,2,3,3,3.8,0,5,5.9,Detrator,1,0,1,1,2,0.07024146603119888
237,54,Sul,65,50237,254.25,6,38.4,3,2,2,42.91,2,0,6,7.3,0,2,4.5,Neutro,0,1,1,0,2,0.15103244837758112
238,21,Sudeste,44,50238,1292.9,6,10.26,7,4,1,27.56,2,2,9,6.2,0,4,1.4,Detrator,1,1,1,1,3,0.00793564854203728
239,66,Sul,96,50239,392.41,2,59.32,4,4,2,41.41,2,2,7,4.5,0,4,1.8,Detrator,1,1,1,1,3,0.15116842078438367
240,21,Sudeste,54,50240,376.64,5,36.35,6,11,2,39.4,2,1,9,3.6,0,5,1.8,Detrator,1,1,1,1,3,0.09651125743415463
241,41,Sul,99,50241,351.47,6,22.99,3,10,0,37.16,1,3,7,5.1,0,6,3.3,Detrator,1,0,1,1,2,0.06541098813554498
242,45,Norte,40,50242,351.48,2,32.49,5,14,0,29.2,2,3,7,5.8,0,4,2.6,Detrator,1,0,1,1,2,0.09243769204506658
243,52,Sudeste,97,50243,612.64,4,42.0,2,4,1,37.52,1,1,5,5.4,0,3,3.9,Detrator,1,1,1,1,3,0.06855575868372943
244,55,Nordeste,93,50244,101.09,6,20.13,1,12,3,33.4,3,2,4,3.8,0,7,2.1,Detrator,1,1,1,1,3,0.19912948857453752
245,67,Sudeste,117,50245,496.5,5,36.04,9,2,2,26.77,1,0,8,8.8,1,1,2.0,Neutro,0,1,1,0,2,0.07258811681772406
246,41,Sul,74,50246,260.98,2,69.67,9,14,1,17.57,3,3,8,4.9,0,6,0.7,Detrator,1,1,1,1,3,0.2669553222469155
247,39,Centro-Oeste,95,50247,515.24,2,7.15,9,12,1,23.25,1,1,11,4.2,0,3,1.9,Detrator,1,1,1,1,3,0.013877028181041844
248,43,Centro-Oeste,35,50248,215.37,3,19.99,11,7,2,33.18,1,3,1,5.5,0,5,4.0,Detrator,1,1,1,1,3,0.0928170125829967
249,35,Sul,22,50249,321.82,3,30.58,5,9,3,38.71,3,0,5,4.7,0,4,4.1,Detrator,1,1,1,0,2,0.09502206202224846
250,20,Norte,117,50250,811.98,6,45.07,2,2,2,36.62,1,0,5,5.2,0,5,3.5,Detrator,1,1,1,0,2,0.05550629325845464
251,63,Nordeste,25,50251,453.51,5,2.91,10,13,2,32.46,1,0,5,3.5,0,4,3.9,Detrator,1,1,1,0,2,0.006416617053648211
252,28,Sudeste,22,50252,465.21,4,0.23,8,11,6,70.59,2,1,5,3.2,0,5,0.0,Detrator,1,1,1,1,3,0.0004944003783237678
253,26,Sudeste,21,50253,809.27,6,4.35,6,14,1,60.27,1,3,7,5.5,0,7,1.9,Detrator,1,1,1,1,3,0.005375214699667601
254,50,Sul,106,50254,889.87,3,10.21,7,8,0,53.27,1,2,6,8.5,1,4,4.3,Neutro,0,0,1,1,2,0.011473586029420028
255,43,Sudeste,73,50255,438.94,2,102.66,5,7,2,4.34,3,0,6,2.6,0,2,3.9,Detrator,1,1,1,0,2,0.233881623912152
256,53,Sul,84,50256,842.15,2,9.32,11,13,3,45.62,2,3,7,3.5,0,5,0.0,Detrator,1,1,1,1,3,0.011066912070296267
257,21,Sul,69,50257,282.06,1,15.93,9,9,4,32.41,2,0,11,3.5,0,2,0.0,Detrator,1,1,1,0,2,0.0564773452456924
258,69,Sul,62,50258,911.99,3,3.77,11,6,1,34.6,1,2,4,3.9,0,5,4.7,Detrator,1,1,1,1,3,0.004133817256768166
259,19,Centro-Oeste,10,50259,722.59,1,13.43,1,12,3,21.72,2,2,2,5.2,0,5,3.9,Detrator,1,1,1,1,3,0.018585920092998795
260,25,Sudeste,28,50260,189.76,3,39.8,4,2,2,27.94,2,1,5,5.6,0,3,3.1,Detrator,1,1,1,1,3,0.20973861720067452
261,24,Centro-Oeste,64,50261,262.51,2,10.43,3,6,4,43.68,3,2,4,0.4,0,4,0.0,Detrator,1,1,1,1,3,0.039731819740200375
262,53,Sul,109,50262,192.62,1,3.3,8,4,2,41.42,3,1,7,3.3,0,4,2.3,Detrator,1,1,1,1,3,0.017132177343993353
263,51,Sul,54,50263,610.5,2,6.92,9,9,5,47.49,2,1,4,3.0,0,3,1.1,Detrator,1,1,1,1,3,0.011334971334971335
264,57,Sul,77,50264,466.75,3,1.87,2,12,2,46.1,3,4,3,3.6,0,8,1.4,Detrator,1,1,1,1,3,0.004006427423674344
265,36,Sudeste,8,50265,592.31,2,53.73,2,11,4,49.56,1,1,8,0.6,0,5,0.1,Detrator,1,1,1,1,3,0.09071263358714188
266,46,Centro-Oeste,40,50266,95.2,3,65.45,7,13,2,48.59,1,1,11,2.7,0,5,0.3,Detrator,1,1,1,1,3,0.6875
267,56,Sudeste,45,50267,501.66,6,27.84,3,14,2,57.91,2,2,6,4.9,0,4,2.9,Detrator,1,1,1,1,3,0.05549575409639995
268,23,Nordeste,83,50268,158.09,3,12.76,11,4,2,20.42,2,2,5,1.8,0,6,2.5,Detrator,1,1,1,1,3,0.08071351761654753
269,27,Nordeste,59,50269,1372.36,3,49.19,6,2,4,39.96,3,1,11,4.0,0,4,0.0,Detrator,1,1,1,1,3,0.03584336471479787
270,58,Nordeste,23,50270,119.67,5,14.85,3,12,2,49.21,2,4,5,3.1,0,7,1.2,Detrator,1,1,1,1,3,0.12409125094008523
271,59,Nordeste,80,50271,79.93,2,129.11,6,2,4,27.59,1,1,1,1.1,0,3,4.8,Detrator,1,1,1,1,3,1.6152883773301638
272,22,Sul,2,50272,1417.73,6,93.25,9,5,2,22.51,3,1,8,3.4,0,4,2.1,Detrator,1,1,1,1,3,0.06577416010100653
273,41,Centro-Oeste,87,50273,145.53,2,20.66,3,7,0,67.84,2,1,2,5.6,0,2,8.4,Detrator,1,0,1,1,2,0.14196385624957053
274,58,Norte,11,50274,47.07,1,50.24,3,7,2,32.58,1,1,11,4.4,0,4,0.0,Detrator,1,1,1,1,3,1.067346505205014
275,39,Norte,61,50275,317.11,1,6.86,11,6,4,32.21,1,4,11,0.0,0,6,0.0,Detrator,1,1,1,1,3,0.021632871874113085
276,43,Nordeste,6,50276,638.11,4,16.38,9,8,3,41.36,2,2,11,3.3,0,4,0.0,Detrator,1,1,1,1,3,0.025669555405807773
277,68,Centro-Oeste,30,50277,122.91,4,29.2,8,2,2,44.45,3,2,11,0.5,0,4,0.0,Detrator,1,1,1,1,3,0.23757220730615897
278,54,Sudeste,69,50278,214.21,5,9.15,4,4,4,47.49,2,2,7,2.3,0,7,0.0,Detrator,1,1,1,1,3,0.042715092666075344
279,62,Sudeste,75,50279,312.27,2,41.73,11,8,1,45.84,2,4,1,5.1,0,7,4.6,Detrator,1,1,1,1,3,0.1336343548851955
280,46,Nordeste,118,50280,362.35,5,37.91,10,11,2,41.31,2,0,7,5.4,0,3,3.4,Detrator,1,1,1,0,2,0.10462260245618875
281,53,Nordeste,69,50281,791.28,6,31.81,11,13,1,31.15,1,1,9,6.6,0,2,1.9,Detrator,1,1,1,1,3,0.04020068749368112
282,37,Sudeste,112,50282,314.71,2,12.11,7,5,2,41.56,1,1,1,6.0,0,4,6.2,Detrator,1,1,1,1,3,0.038479870356836456
283,35,Norte,48,50283,61.87,2,41.19,11,9,0,50.35,1,1,9,5.8,0,2,3.5,Detrator,1,0,1,1,2,0.6657507677388071
284,57,Norte,87,50284,932.07,5,3.24,5,7,3,39.47,2,2,9,3.3,0,4,0.0,Detrator,1,1,1,1,3,0.0034761337667771736
285,62,Sul,96,50285,228.39,5,101.98,3,6,0,34.7,1,0,9,10.0,1,0,4.7,Promotor,0,0,0,0,0,0.44651692280747846
286,58,Norte,113,50286,272.71,1,29.73,2,6,3,58.5,2,2,2,5.1,0,4,3.1,Detrator,1,1,1,1,3,0.1090169044039456
287,32,Sudeste,71,50287,199.41,1,12.09,11,5,3,21.15,2,0,2,3.8,0,8,6.1,Detrator,1,1,1,0,2,0.06062885512261171
288,32,Nordeste,13,50288,268.19,3,13.61,4,6,2,36.91,2,4,6,3.2,0,6,1.3,Detrator,1,1,1,1,3,0.05074760431037697
289,41,Sudeste,82,50289,1273.41,3,0.27,4,2,5,17.28,2,0,2,2.7,0,3,3.5,Detrator,1,1,1,0,2,0.00021202911866563008
290,46,Sudeste,10,50290,321.49,1,96.07,7,9,2,51.48,1,3,4,2.7,0,5,2.5,Detrator,1,1,1,1,3,0.2988273352203801
291,34,Sul,87,50291,394.66,2,26.15,11,7,4,31.48,1,0,11,0.5,0,4,0.0,Detrator,1,1,1,0,2,0.06625956519535803
292,66,Norte,88,50292,527.69,6,115.35,2,11,2,52.71,1,1,2,6.9,0,6,5.2,Detrator,1,1,1,1,3,0.21859425041217379
293,64,Norte,107,50293,290.94,6,7.76,5,4,3,42.48,1,1,1,2.5,0,4,5.2,Detrator,1,1,1,1,3,0.02667216608235375
294,42,Sudeste,57,50294,427.33,3,19.31,9,3,1,47.92,1,1,1,6.1,0,3,8.0,Detrator,1,1,1,1,3,0.045187559965366345
295,33,Sul,68,50295,481.86,6,14.18,11,5,1,43.06,1,1,7,5.5,0,4,2.3,Detrator,1,1,1,1,3,0.029427634582658863
296,67,Sudeste,86,50296,480.97,4,4.51,8,13,0,11.72,2,2,3,5.2,0,3,5.3,Detrator,1,0,1,1,2,0.009376884213152586
297,34,Centro-Oeste,119,50297,508.03,4,28.57,1,7,2,44.75,3,1,11,4.5,0,3,0.5,Detrator,1,1,1,1,3,0.05623683640729878
298,64,Centro-Oeste,7,50298,59.81,4,64.05,3,9,1,34.68,2,3,5,0.6,0,5,3.7,Detrator,1,1,1,1,3,1.0708911553251963
299,64,Norte,116,50299,213.38,3,0.32,3,10,3,58.7,1,1,9,2.2,0,5,1.7,Detrator,1,1,1,1,3,0.001499671946761646
300,38,Sudeste,109,50300,303.79,3,1.84,9,8,2,33.76,3,4,4,2.6,0,7,1.4,Detrator,1,1,1,1,3,0.006056815563382599
301,61,Norte,72,50301,193.27,4,64.11,10,7,4,57.26,2,1,1,0.7,0,4,4.7,Detrator,1,1,1,1,3,0.3317121125886066
302,65,Centro-Oeste,111,50302,202.92,6,59.14,1,11,3,22.38,3,2,1,4.9,0,6,3.5,Detrator,1,1,1,1,3,0.29144490439582105
303,44,Centro-Oeste,39,50303,70.87,6,16.05,6,4,3,22.09,1,1,11,1.5,0,5,0.0,Detrator,1,1,1,1,3,0.22647100324537886
304,22,Sudeste,51,50304,240.49,1,14.86,9,13,3,29.46,2,0,8,3.4,0,5,1.9,Detrator,1,1,1,0,2,0.061790511039960076
305,39,Sul,95,50305,789.52,1,2.17,3,12,4,43.12,3,0,11,3.8,0,3,0.0,Detrator,1,1,1,0,2,0.0027485054210153004
306,50,Norte,17,50306,366.89,2,59.58,4,8,0,46.5,3,1,6,9.4,1,1,5.7,Promotor,0,0,1,1,2,0.16239199760146092
307,57,Sudeste,19,50307,384.43,5,1.58,2,10,3,41.19,2,2,10,1.2,0,7,0.0,Detrator,1,1,1,1,3,0.004109981010847229
308,19,Centro-Oeste,48,50308,143.79,2,35.31,4,2,4,43.31,1,3,0,4.1,0,7,2.7,Detrator,1,1,1,1,3,0.24556645107448366
309,52,Norte,108,50309,405.33,3,19.48,8,13,3,42.27,2,1,8,2.7,0,4,0.0,Detrator,1,1,1,1,3,0.04805960575333679
310,60,Nordeste,8,50310,170.39,3,23.19,8,6,2,40.78,3,2,0,5.5,0,6,6.6,Detrator,1,1,1,1,3,0.1360995363577675
311,36,Norte,92,50311,343.2,4,42.07,1,14,2,62.34,1,0,3,4.4,0,5,5.7,Detrator,1,1,1,0,2,0.12258158508158509
312,57,Sul,118,50312,392.74,5,41.08,2,3,3,55.88,3,1,2,0.0,0,5,3.5,Detrator,1,1,1,1,3,0.1045984620868768
313,44,Sudeste,99,50313,787.5,4,3.77,8,2,2,39.53,1,2,9,4.1,0,6,0.8,Detrator,1,1,1,1,3,0.0047873015873015875
314,57,Sudeste,111,50314,265.48,5,12.86,2,2,4,38.92,3,0,10,2.0,0,4,0.0,Detrator,1,1,1,0,2,0.04844056049419918
315,53,Sul,82,50315,382.09,2,71.83,9,6,4,45.79,2,2,11,1.1,0,6,0.0,Detrator,1,1,1,1,3,0.18799235782145568
316,56,Norte,27,50316,771.14,2,1.27,10,4,1,24.83,1,1,6,6.4,0,3,3.3,Detrator,1,1,1,1,3,0.001646912363513759
317,19,Norte,117,50317,425.6,1,22.71,7,9,1,24.34,2,0,10,4.3,0,4,2.4,Detrator,1,1,1,0,2,0.05335996240601504
318,58,Centro-Oeste,33,50318,1171.74,2,0.47,6,5,1,45.97,2,2,5,2.3,0,5,3.0,Detrator,1,1,1,1,3,0.00040111287486985166
319,35,Norte,107,50319,27.57,1,44.05,11,14,1,26.09,2,0,3,2.8,0,2,6.6,Detrator,1,1,1,0,2,1.5977511788175551
320,63,Nordeste,5,50320,236.62,6,1.56,3,6,1,38.04,2,2,2,2.8,0,6,5.6,Detrator,1,1,1,1,3,0.006592849294227031
321,40,Sul,95,50321,273.36,1,40.02,11,6,2,20.87,3,1,3,6.0,0,2,3.9,Detrator,1,1,1,1,3,0.14640035118525022
322,43,Centro-Oeste,88,50322,161.48,6,78.41,8,13,4,49.84,1,1,0,6.5,0,3,4.5,Detrator,1,1,1,1,3,0.4855709685409958
323,28,Sudeste,92,50323,981.97,1,0.95,10,10,2,49.78,2,1,0,7.5,0,3,5.5,Neutro,0,1,1,1,3,0.0009674429972402414
324,65,Sul,70,50324,150.48,4,54.59,5,12,0,50.12,1,1,2,9.8,1,2,6.3,Promotor,0,0,1,1,2,0.362772461456672
325,18,Sudeste,84,50325,402.31,6,2.49,5,14,2,32.59,3,2,4,10.0,1,4,2.8,Promotor,0,1,1,1,3,0.00618925704059059
326,53,Sul,25,50326,1378.39,6,33.66,4,2,1,29.72,3,1,7,7.9,0,5,2.9,Neutro,0,1,1,1,3,0.024419794107618305
327,67,Sudeste,111,50327,92.17,3,28.32,2,9,2,28.15,3,1,8,7.7,0,2,1.1,Neutro,0,1,1,1,3,0.3072583270044483
328,37,Sudeste,53,50328,268.01,5,9.27,6,4,3,46.55,1,1,3,3.8,0,3,3.2,Detrator,1,1,1,1,3,0.034588261632028654
329,48,Centro-Oeste,31,50329,294.92,4,5.7,11,12,6,51.43,1,4,6,0.0,0,9,0.0,Detrator,1,1,1,1,3,0.01932727519327275
330,25,Norte,86,50330,726.5,3,4.18,10,12,2,28.34,1,0,10,4.6,0,3,2.4,Detrator,1,1,1,0,2,0.005753613214039917
331,57,Norte,39,50331,109.86,5,2.44,2,14,1,31.83,1,7,0,3.2,0,9,2.0,Detrator,1,1,1,1,3,0.022210085563444382
332,41,Sul,5,50332,382.78,5,10.93,5,8,1,35.44,2,1,9,7.1,0,2,3.1,Neutro,0,1,1,1,3,0.028554260933173103
333,37,Centro-Oeste,81,50333,65.83,4,19.8,6,7,6,43.82,1,1,5,0.0,0,4,0.0,Detrator,1,1,1,1,3,0.3007747227707732
334,32,Norte,46,50334,150.41,6,0.05,10,6,3,24.36,1,0,3,3.8,0,4,4.3,Detrator,1,1,1,0,2,0.0003324247058041354
335,47,Sudeste,2,50335,468.18,5,31.94,8,5,3,47.9,3,2,5,5.5,0,5,1.5,Detrator,1,1,1,1,3,0.06822162416164723
336,37,Sul,103,50336,176.28,2,24.27,9,8,1,52.02,3,4,7,3.4,0,7,0.7,Detrator,1,1,1,1,3,0.1376786929884275
337,55,Norte,64,50337,385.0,4,34.14,1,10,4,34.33,3,1,8,1.5,0,4,0.1,Detrator,1,1,1,1,3,0.08867532467532467
338,19,Nordeste,107,50338,204.35,5,8.31,9,13,4,42.04,2,0,9,2.3,0,4,0.0,Detrator,1,1,1,0,2,0.04066552483484218
339,23,Norte,71,50339,113.8,3,18.72,9,6,2,20.23,2,2,3,3.1,0,4,4.0,Detrator,1,1,1,1,3,0.16449912126537786
340,59,Sudeste,24,50340,221.73,5,8.0,1,8,4,47.6,2,2,0,3.2,0,5,3.6,Detrator,1,1,1,1,3,0.036079917016190864
341,35,Centro-Oeste,44,50341,629.15,2,41.01,11,5,3,28.9,1,5,8,0.0,0,8,0.0,Detrator,1,1,1,1,3,0.06518318366049432
342,53,Sul,51,50342,660.23,2,6.6,11,6,1,21.48,3,2,2,6.8,0,3,5.0,Detrator,1,1,1,1,3,0.009996516365508988
343,31,Sudeste,25,50343,284.2,1,36.51,4,13,1,58.6,2,1,8,8.1,1,3,2.8,Neutro,0,1,1,1,3,0.1284658691062632
344,43,Sudeste,19,50344,224.28,1,18.44,5,9,1,26.18,3,2,1,4.8,0,4,7.0,Detrator,1,1,1,1,3,0.08221865525236312
345,51,Nordeste,6,50345,430.01,4,11.03,9,9,1,42.71,1,2,2,4.3,0,4,5.2,Detrator,1,1,1,1,3,0.02565056626590079
346,47,Sudeste,88,50346,323.9,6,7.55,6,12,4,46.86,1,1,10,1.2,0,5,0.0,Detrator,1,1,1,1,3,0.0233096634763816
347,24,Nordeste,17,50347,167.06,2,46.01,6,6,3,17.57,1,0,9,7.2,0,1,0.0,Neutro,0,1,1,0,2,0.275410032323716
348,47,Sudeste,104,50348,424.64,1,43.43,1,10,3,32.97,2,0,2,6.0,0,1,5.0,Detrator,1,1,1,0,2,0.10227486812358703
349,35,Norte,14,50349,199.86,6,35.78,8,3,4,32.52,3,0,4,4.1,0,3,2.1,Detrator,1,1,1,0,2,0.17902531772240568
350,39,Sul,97,50350,22.06,5,41.75,4,8,3,31.92,1,1,7,3.8,0,5,1.3,Detrator,1,1,1,1,3,1.8925657298277427
351,34,Centro-Oeste,71,50351,286.19,6,0.06,5,5,2,49.0,1,2,11,3.4,0,4,0.0,Detrator,1,1,1,1,3,0.00020965093119955274
352,48,Nordeste,20,50352,588.82,3,207.47,10,10,1,49.12,3,1,0,6.9,0,2,6.9,Detrator,1,1,1,1,3,0.35234876532726467
353,34,Centro-Oeste,81,50353,402.73,2,43.73,10,3,0,26.84,2,0,8,9.2,1,1,4.0,Promotor,0,0,1,0,1,0.10858391478161546
354,48,Sul,75,50354,193.75,3,45.01,9,13,2,45.8,2,3,8,2.2,0,6,0.0,Detrator,1,1,1,1,3,0.23230967741935482
355,30,Nordeste,72,50355,486.17,2,83.69,10,5,5,52.08,2,2,1,0.6,0,7,3.3,Detrator,1,1,1,1,3,0.17214143200937942
356,44,Sudeste,78,50356,320.42,4,15.74,11,6,2,35.84,2,0,1,10.0,1,2,7.7,Promotor,0,1,1,0,2,0.049123026028337805
357,37,Nordeste,35,50357,174.4,1,8.98,1,3,3,29.27,2,0,6,2.8,0,2,2.4,Detrator,1,1,1,0,2,0.051490825688073394
